sno,h,sub_h,link
93,Six injured in Road accident on Mumbai-Pune expressway,"Six people, including four staffers of IRB agency delta force patrolling team, sustained injuries after a speeding unidentified car rammed into their jeep and another car on the Mumbai-Pune expressway in Khalapur on Monday.",https://timesofindia.indiatimes.com/city/navi-mumbai/six-injured-in-road-accident-on-mumbai-pune-expressway/articleshow/93998178.cms
94,"Schools can’t be held responsible for Road accidents, feel stakeholders",,https://timesofindia.indiatimes.com/city/nagpur/schools-cant-be-held-responsible-for-road-accidents-feel-stakeholders/articleshow/95723489.cms
95,At least 48 vehicles damaged in Road accident on Pune-Bengaluru highway,At least 48 vehicles were damaged in a major Road accident at Navale bridge area on the Pune-Bengaluru highway on Sunday.,https://timesofindia.indiatimes.com/city/pune/at-least-48-vehicles-damaged-in-road-accident-on-pune-bengaluru-highway/articleshow/95645439.cms
96,"Rivals bump off 2 bootleggers, make it look like Road accident in Nagpur","The murder of a bootlegger and his close aide near Waddhamma by rivals on Monday, the first day of the winter assembly session, left the city cops scrambling to answer questions.",https://timesofindia.indiatimes.com/city/nagpur/rivals-bump-off-2-bootleggers-make-it-look-like-road-accident/articleshow/96352427.cms
97,State transport department to analyse all Road accidents,"Taking note of the former Tata Sons chairman Cyrus Mistry and Maratha leader Vinayak Mete’s deaths, in separate Road accidents, the state transport department has launched a programme to analyse every Road accident across the state to ascertain the reasons, to formulate new rules and",https://timesofindia.indiatimes.com/city/nashik/state-transport-department-to-analyse-all-road-accidents/articleshow/94494146.cms
98,Maharashtra transport department to analyse all Road accidents,"Taking note of the former Tata Sons chairman Cyrus Mistry and Maratha leader Vinayak Mete's deaths in separate Road accidents, the state transport department has launched a programme to analyse every Road accident across Maharashtra to ascertain the reasons to formulate new rules and policies.",https://timesofindia.indiatimes.com/city/nashik/maharashtra-transport-department-to-analyse-all-road-accidents/articleshow/94492286.cms
99,Thane: Traffic on Ghodbunder road partially hit after truck accident,Traffic movement on Ghodbunder road coming towards Thane was affected for nearly 30 minutes on Tuesday after a container truck carrying concentrated hydrogen peroxide met with a road mishap.,https://timesofindia.indiatimes.com/city/thane/thane-traffic-on-ghodbunder-road-partially-hit-after-truck-accident/articleshow/93288634.cms
100,"Injured in Road accident, Maharashtra BJP MLA Jaykumar Gore discharged from Pune's Ruby Hall Clinic",The accident was reported on December 24 on the Pune-Pandharpur road in Satara district near Malthan. He was admitted to a Pune hospital along with his driver and two guards.,https://timesofindia.indiatimes.com/city/pune/injured-in-road-accident-maharashtra-bjp-mla-jaykumar-gore-discharged-from-punes-ruby-hall-clinic/articleshow/96786638.cms
101,Maharashtra: Four including three students injured in Road accident in Kalyan,"The injured students are identified as Aarush Redkar,8, Kishan,9, Anuupura Vishpute,10 and one passerby identified as Rohit Patil, 34.",https://timesofindia.indiatimes.com/city/thane/maharashtra-four-including-three-students-injured-in-road-accident-in-kalyan/articleshow/94946090.cms
102,Four of family killed after falling off flyover as SUV hits their motorcycle in Nagpur; driver held,"Four members of a family, including two minor brothers, were killed after they were tossed up in the air and fell off a flyover when a Sports Utility Vehicle (SUV) rammed into their motorcycle in Nagpur city of Maharashtra, police said.",https://timesofindia.indiatimes.com/city/nagpur/four-of-family-killed-after-falling-off-flyover-as-suv-hits-their-motorcycle-in-nagpur-driver-held/articleshow/94111273.cms
103,Nashik: Two killed in Road accidents,Two people were killed in separate Road accidents in the city between Tuesday and Wednesday.,https://timesofindia.indiatimes.com/city/nashik/nashik-two-killed-in-road-accidents/articleshow/92447359.cms
104,Nashik: Tractor driver held in Road accident case,The Satana police have arrested a tractor driver on the charge of causing the death of a person due to negligence and injury to 45 others owing to rash driving near Dogheshwar Ghat on the Satana-Dogheshwar road.,https://timesofindia.indiatimes.com/city/nashik/tractor-driver-held-in-road-accident-case/articleshow/93335761.cms
105,Maharashtra CID to probe ex-MLC Vinayak Mete's death in Road accident,"Mete (52), who headed the Maratha outfit Shiv Sangram Sanghatna, was killed after a vehicle hit his car on the Mumbai-Pune Expressway on Sunday last.",https://timesofindia.indiatimes.com/city/mumbai/maharashtra-cid-to-probe-ex-mlc-vinayak-metes-death-in-road-accident/articleshow/93621246.cms
106,"Mumbai: 1 killed, 1 injured in Road accident on Western Express Highway",A 32-year-old automobile mechanic was killed and the driver of a broken down tempo was grievously injured after a cement mixer rammed into them on the Western Express Highway (WEH) at Borivali east.,https://timesofindia.indiatimes.com/city/mumbai/mumbai-1-killed-1-injured-in-road-accident-on-western-express-highway/articleshow/94279743.cms
107,3 killed in Road accident on Nashik-Peth highway,Three people of a family riding a two-wheeler on the Nashik-Peth highway died after being hit by a speeding truck on Tuesday afternoon. The Peth police of Nashik rural have registered an FIR on the charge of death due to negligence punishable under section 304(A) of the Indian Penal Code.,https://timesofindia.indiatimes.com/city/nashik/3-killed-in-road-accident-on-nashik-peth-highway/articleshow/92609914.cms
108,Private bus driver & 18-month-old girl killed in Road accident,A driver of a private bus and an 18-month-old girl died in a Road accident in the Charanmal Ghat of Nandurbar district on Saturday night. Seven to eight other people suffered serious injuries in the accident.,https://timesofindia.indiatimes.com/city/nashik/private-bus-driver-18-month-old-girl-killed-in-road-accident/articleshow/94141413.cms
109,"4-year-old leopard dies in Road accident, cremated",A 4-year-old female leopard died in Nashik rural taluka after being hit by a speeding vehicle on Monday night.The incident took place on Monday night when an unidentified vehicle hit the leopard near the Mungasare village on the Makhmalabad-Matori road. The leopard was seriously injured.,https://timesofindia.indiatimes.com/city/nashik/4-year-old-leopard-dies-in-road-accident-cremated/articleshow/93147428.cms
110,Maharashtra: 17-year-old killed in Road accident,A 17-year-old boy was killed in a Road accident on the Ambad Link Road on Wednesday morning.The Satpur police are in the process of registering an FIR against the car driver for causing death due to negligence.,https://timesofindia.indiatimes.com/city/nashik/17-year-old-killed-in-road-accident/articleshow/92400686.cms
111,Two bike-borne men killed in Road accident on Pune-Nashik highway,Two motorcycle0borne men died after their motorcycle collided with an ambulance at Rajgurunagar on the Pune-Nashik highway around 4pm on Friday.,https://timesofindia.indiatimes.com/city/pune/two-bike-borne-men-killed-in-road-accident-on-pune-nashik-highway/articleshow/93974013.cms
112,Pune techie dies in Road accident,"An engineer from Pune died and his wife and six-year-old sone were injured, when the car he was driving hit a tree along the Pune-Bengaluru national highway and overturned on the service road Sunday afternoon.",https://timesofindia.indiatimes.com/city/kolhapur/pune-techie-dies-in-road-accident/articleshow/90788251.cms
113,20 Road accident deaths in Nashik city in May,"Nashik city has witnessed 20 deaths due to Road accidents in May, the highest so far since January. Traffic police said that rash driving, illegal vehicle parking and wrong-side parking were the main causes of Road accidents in the city.",https://timesofindia.indiatimes.com/city/nashik/20-road-accident-deaths-in-nashik-city-in-may/articleshow/92240225.cms
114,Thane: Kin of man killed in Road accident in 2020 get Rs 20 lakh as compensation,The Thane Motor Accident Claims Tribunal has awarded compensation of Rs 20.8 lakh to the kin of a man who died in a Road accident in 2020.,https://timesofindia.indiatimes.com/city/thane/thane-kin-of-man-killed-in-road-accident-in-2020-get-rs-20-lakh-as-compensation/articleshow/94622952.cms
115,435 Road accidents killed 131 people between Jan-May,,https://timesofindia.indiatimes.com/city/nagpur/435-road-accidents-killed-131-people-between-jan-may/articleshow/92477391.cms
116,"Mumbai's road mishap deaths rise 11% in 1 year, Maharashtra's maximum in 5 years","Deaths caused by Road accidents in the city went up by 11% in 2021 while Maharashtra witnessed the highest number of such fatalities in five years. There were 37 deaths on roads across the state every day last year, which means three deaths every two hours, the highest in recent years.",https://timesofindia.indiatimes.com/city/mumbai/mumbais-road-mishap-deaths-rise-11-in-1-year-maharashtras-maximum-in-5-years/articleshow/92348506.cms
117,13-year-old killed in Road accident,"Two persons, including a 13-year-old girl, were killed in separate Road accidents in the city on Monday. The deceased girl — Taiba Amit Shah — was crossing the road on the bridge over the Darna river on the Nashik-Pune highway when she was knocked down by a four-wheeler around 8pm.",https://timesofindia.indiatimes.com/city/nashik/13-year-old-killed-in-road-accident/articleshow/91111318.cms
118,10 Nagpur women injured in Uttarakhand Road accident,"As many 10 women from the city, who went to Uttarakhand on a weeklong trip, were injured after the Tempo Traveller they were travelling in turned upside down in the hilly region on Thursday.",https://timesofindia.indiatimes.com/city/nagpur/10-city-women-injured-in-uttarakhand-road-accident/articleshow/91842231.cms
119,2 killed in separate Road accidents in Nashik city,"Two people were killed in separate accidents that took place in Nashik Road and Adgaon areas of the city between Friday and Sunday. In both the incidents, the drivers responsible for the deaths of two people have been booked on charges of causing death by negligence.",https://timesofindia.indiatimes.com/city/nashik/2-killed-in-separate-road-accidents-in-nashik-city/articleshow/91775755.cms
120,17-year-old pillion rider dies in Road accident,A 17-year-old died on June 15 following a bike accident on the Mumbai-Agra highway near Adgaon on June 12. The boy was riding pillion on his 21-year-old friend’s bike. His grieving parents registered a complaint against the friend with the Adgaon police on June 18.,https://timesofindia.indiatimes.com/city/nashik/17-year-old-pillion-rider-dies-in-road-accident/articleshow/92349523.cms
121,Two bikers killed in Road accident in Wani,"Two people riding a bike were killed in a Road accident in Wani in the wee hours of Saturday. The deceased have been identified as Khanderao Lokhande (21) and Avinash Potinde (22), both residents of Ambikar Nagar, Pimpalgaon Baswant.",https://timesofindia.indiatimes.com/city/nashik/two-bikers-killed-in-road-accident-in-wani/articleshow/90923285.cms
122,"18-yr-old girl killed in Road accident, 6 seriously injured",An 18-year-old girl was killed and six others were seriously injured when the MUV they were in rammed a wall on Gangapur Road on Wednesday evening.,https://timesofindia.indiatimes.com/city/nashik/18-yr-old-girl-killed-in-road-accident-6-seriously-injured/articleshow/93359998.cms
123,Maha: Six labourers killed as tractor-trolleys overturn in Nashik,"At least six persons were killed and several injured when two tractor-trolleys carrying labourers and their families overturned and fell on a car in Maharashtra's Nashik district on Thursday, police said.",https://timesofindia.indiatimes.com/city/nashik/maha-six-labourers-killed-as-tractor-trolleys-overturn-in-nashik/articleshow/91969603.cms
124,3 killed in different Road accidents in Nashik city,"Three people, including a pedestrian, were killed in as many accidents that recently took place in Nashik city.In the first incident, a 20-year-old motorcyclist was killed after his vehicle was knocked down by an unidentified vehicle.",https://timesofindia.indiatimes.com/city/nashik/3-killed-in-different-road-accidents-in-nashik-city/articleshow/91583575.cms
125,"4 killed, 1 injured in Road accident in Manmad",A total of four people were killed and one suffered serious injuries in a Road accident on the Yeola-Manmad Road at around 1 am on Wednesday.,https://timesofindia.indiatimes.com/city/nashik/4-killed-1-injured-in-road-accident-in-manmad/articleshow/91503189.cms
126,Bikers make up half of Maharashtra road crash victims; 83% of them helmetless,"Eighty-three percent of all motorcyclists (5,868) killed in road crashes in Maharashtra in 2020 were not using helmets, shows a latest data report released by the ministry of road transport and highways (MORTH).",https://timesofindia.indiatimes.com/city/mumbai/bikers-make-up-half-of-maharashtra-road-crash-victims-83-of-them-helmetless/articleshow/91822672.cms
127,Almost half of accident fatalities in Mumbai involve two-wheelers: Data,"More than 47 per cent of deaths caused by Road accidents in Mumbai involve two-wheelers which prompted police to make helmets compulsory for pillion riders as well, an official said on Wednesday.",https://timesofindia.indiatimes.com/city/mumbai/almost-half-of-accident-fatalities-in-mumbai-involve-two-wheelers-data/articleshow/91796416.cms
128,Maharashtra: Seven killed in Road accident near Umargaon,"Three women and two men were killed on the spot after a speeding Tavera rammed into a truck from behind near Umargaon, around 15 km away from city, on Umrer Road on Friday late evening.",https://timesofindia.indiatimes.com/city/nagpur/maharashtra-five-killed-in-road-accident-near-umargaon/articleshow/91384313.cms
129,"Three of Bengaluru family killed, one injured in Road accident in Kolhapur","At least three persons were killed while one sustained serious injuries in a Road accident which took place at Kini village in Kolhapur district on Pune-Bengaluru National Highway, in the early hours of Saturday.",https://timesofindia.indiatimes.com/city/kolhapur/three-of-bengaluru-family-killed-one-injured-in-road-accident-in-kolhapur/articleshow/92614817.cms
130,Maharashtra: Nine charred to death in fire after tanker-truck collision in Chandrapur,"As many as nine people were burnt alive after a fire broke out following a collision between a tanker and a truck on the outskirts of Chandrapur city of Maharashtra, a police official said on Friday.",https://timesofindia.indiatimes.com/city/nagpur/maharashtra-nine-charred-to-death-as-fire-breaks-out-after-tanker-truck-collision-in-chandrapur/articleshow/91682443.cms
131,Mumbai: Insurance companies to pay Rs 3 crore in 2016 Road accident case,"In one of the highest payouts in an accident claims case, a Motor Accident Claims Tribunal ordered two insurance companies to pay a compensation of around Rs 3 crore to the Bhandup-based 65-year-old woman, mother of a Kotak Mahindra Bank Ltd executive who died after a car rammed into his stationary vehicle on Mumbai-Ahmedabad Highway in 2016.",https://timesofindia.indiatimes.com/city/mumbai/mumbai-insurance-companies-to-pay-rs-3-crore-in-2016-road-accident-case/articleshow/93488749.cms
132,Two children killed in Road accident in Mumbai,"Two children were killed and their parents injured when a speeding vehicle hit their auto-rickshaw in suburban Mumbai, police said on Friday.",https://timesofindia.indiatimes.com/city/mumbai/two-children-killed-in-road-accident-in-mumbai/articleshow/90434255.cms
133,"4 killed, 7 injured in pile up on Mumbai-Pune Expressway at Khopoli",Four men were killed after a truck rammed into their car from behind in the traffic snarl in Bhor ghat near Khopoli on Tuesday.,https://timesofindia.indiatimes.com/city/navi-mumbai/four-killed-seven-injured-in-road-accident-on-mumbai-pune-expressway/articleshow/89582464.cms
134,2 die in separate Road accidents in Nashik city,"Two people were killed in separate Road accidents in the Mhasrool and Indiranagar areas of Nashik city on Saturday. Jairam Mahadu Gaikwad (42), resident of Peth Road succumbed to the injuries he suffered in the accident along Dindori Road on April 18.",https://timesofindia.indiatimes.com/city/nashik/2-die-in-separate-road-accidents-in-nashik-city/articleshow/91059171.cms
135,"Maharashtra: One-year-old girl dead, parents, two siblings injured in Road accident","A one-year-old girl was killed and her father, mother and two sisters were injured when a speeding truck hit a motorcycle on Nagpur-Amravati highway, a police official said on Sunday.",https://timesofindia.indiatimes.com/city/nagpur/maharashtra-one-year-old-girl-dead-parents-two-siblings-injured-in-road-accident/articleshow/93694314.cms
136,4 killed in Road accident near Malegaon,"Four people, including a woman, died in a Road accident after the truck, in which they were travelling, overturned on the Malegaon-Chalisgaon road on Sunday around 5.30pm. Devidas Dhumne, the PI of Malegaon taluka police station, confirmed the incident.",https://timesofindia.indiatimes.com/city/nashik/4-killed-in-road-accident-near-malegaon/articleshow/90039555.cms
137,Maharashtra: Four killed in Road accident after falling from flyover in Jalgaon,"Eleven other persons escaped with minor injuries, who are being treated in a private hospital in Nashirabad and Jalgaon civil hospital.",https://timesofindia.indiatimes.com/city/nashik/maharashtra-four-killed-in-road-accident-after-falling-from-flyover-in-jalgaon/articleshow/92541063.cms
138,"Maharashtra: Six killed, seven injured in Road accident at Ahmednagar","At least six persons were killed and seven others injured after a container truck hit a three-wheeler in Ahmednagar district of Maharashtra on Friday, police said.",https://timesofindia.indiatimes.com/city/pune/maharashtra-six-killed-seven-injured-in-road-accident-at-ahmednagar/articleshow/91373054.cms
139,"Nagpur: 3 MSEDCL staffers, digging contractors convicted for death in Road accident","NAGPUR: In probably a landmark judgement, a trial court here on Monday convicted three MSEDCL employees, a road works contractor, sub-contractor, and the driver of the killer truck for causing the death of a food delivery man in an accident in April 2019. The accused were held guilty of negligence at the site of cable-laying works undertaken by power distribution company MSEDCL.",https://timesofindia.indiatimes.com/city/nagpur/3-msedcl-staffers-digging-contractors-convicted-for-death-in-road-accident/articleshow/92346201.cms
140,10-year-old boy killed in Pimpri Road accident,"A 10-year-old boy was killed, while his grandfather and cousin suffered injuries after a dumper dashed the scooter they were riding on from the rear late on Sunday night on Pune-Mumbai highway at Vallabhnagar in Pimpri.",https://timesofindia.indiatimes.com/city/pune/10-year-old-boy-killed-in-pimpri-road-accident/articleshow/91111512.cms
141,Information officer dies in Road accident,Assistant information officer of the Malegaon sub-information office Manohar Patil (45) passed away after he met with a fatal accident on Thursday evening.,https://timesofindia.indiatimes.com/city/nashik/information-officer-dies-in-road-accident/articleshow/88625633.cms
142,High Road accident death toll in Nashik city sparks concern,"The city has registered 65 deaths due to Road accidents during the first four months of the current year, which is the highest number of deaths when compared to the corresponding period in the last four years.",https://timesofindia.indiatimes.com/city/nashik/high-road-accident-death-toll-in-nashik-city-sparks-concern/articleshow/91651098.cms
143,2-wheeler rider dies in Road accident,A 55-year-old man from Pathardi Phata riding a scooter was killed after he rammed his two-wheeler into a reflector board put up against a tree along the Pune road.The deceased has been identified as Divakar Alhat.,https://timesofindia.indiatimes.com/city/nashik/2-wheeler-rider-dies-in-road-accident/articleshow/89392712.cms
144,Nashik city: Two killed in separate Road accidents,Two people were killed in two separate Road accidents in the city on Thursday and Friday.,https://timesofindia.indiatimes.com/city/nashik/nashik-city-two-killed-in-separate-road-accidents/articleshow/88509767.cms
145,"Kolhapur man dead, 3 hurt in Karnataka Road accident","Four people from Murgud village in Kolhapur district, travelling to the Saundatti temple in their car (MH 09 CM 5822), met with an accident at Hukkeri village in Karnataka on Friday, in which Sanjay Chougale (57), a retired veterinary doctor, lost his life, while three others were injured.",https://timesofindia.indiatimes.com/city/kolhapur/kolhapur-man-dead-3-hurt-in-karnataka-road-accident/articleshow/90467802.cms
146,"'In Mumbai, 42% Road accidents in 2020 were hit-and-run cases'",A data released by Mumbai Traffic Police revealed 42 per cent of all fatal accidents (338) in Mumbai last year were hit-and-run incidents.,https://timesofindia.indiatimes.com/city/mumbai/in-2020-42-road-accidents-in-mumbai-were-hit-and-run-cases/articleshow/88292574.cms
147,Maharashtra: Rs 65 lakh payout to family of man killed in Road accident,"A death claim was settled for Rs 65 lakh at the national Lok Adalat on Saturday, sources at the District Legal Services Authority (DLSA) informed. According to the legal fraternity, this was one of the highest settlements awarded in a single claim at this year's Adalat.",https://timesofindia.indiatimes.com/city/thane/65l-payout-to-family-of-man-killed-in-road-accident/articleshow/90211242.cms
148,"One killed, 21 injured after tempo rams into boundary wall in Khopoli",One labourer was killed and 21 others sustained injuries after a tempo ferrying 22 labourers along old Pune-Mumbai(NH-4) highway crashed into a boundary wall in Bhot Ghat near Khopoli on Tuesday morning.,https://timesofindia.indiatimes.com/city/navi-mumbai/one-killed-21-injured-after-tempo-rams-into-boundary-wall-in-khopoli/articleshow/89919398.cms
149,Navi Mumbai: Dumper driver killed in Road accident in Nerul,"The deceased driver is Sushil Naga (23), a resident of Ulwe. He was transporting soil from Jogeshwari to Jasai, Uran, when the fatal mishap occurred at Nerul.",https://timesofindia.indiatimes.com/city/navi-mumbai/navi-mumbai-dumper-driver-killed-in-road-accident-in-nerul/articleshow/90165227.cms
150,Leopard killed in Road accident near Karad,,https://timesofindia.indiatimes.com/city/kolhapur/leopard-killed-in-road-accident-near-karad/articleshow/88509741.cms
151,Son & daughter-in-law of Nashik IMA chief killed in California Road accident,The Nashik Indian Medical Association (IMA) president Rajashri Patil’s 31-year-old-son Prithviraj and her daughter-in-law Savani died in a car accident in California on Sunday morning.,https://timesofindia.indiatimes.com/city/nashik/son-daughter-in-law-of-nashik-ima-chief-killed-in-california-road-accident/articleshow/91775771.cms
152,Nashik: Woman killed in Road accident,Ambad police have registered an offence of causing death due to negligence against the unidentified truck driver on a complaint filed by the relative of the deceased woman.,https://timesofindia.indiatimes.com/city/nashik/woman-killed-in-road-accident/articleshow/87167442.cms
153,"Nagpur saw 70 Road accidents in February alone, 25 fatal","At a time when commissioner of police Amitesh Kumar patted Nagpur city police for zero murders in February, the month witnessed 70 Road accidents, including 25 fatal which claimed 26 lives across the city.",https://timesofindia.indiatimes.com/city/nagpur/city-saw-70-road-accidents-in-feb-alone-25-fatal/articleshow/90362350.cms
154,71-yr-old woman among 3 killed in separate Road accidents in Nashik,"As many as three people died in three separate accidents in the city between Sunday and Monday.In the first incident, a 40-year-old motorcyclist died around 5.30 pm after his vehicle collided with a truck.",https://timesofindia.indiatimes.com/city/nashik/71-yr-old-woman-among-3-killed-in-separate-road-accidents-in-nashik/articleshow/91298297.cms
155,"Mumbai: 5 years after Road accident, nerve from foot restores farmer’s vision",A 30-year-old farmer from Jalna has regained vision after doctors in a city hospital used a nerve from his left leg to replace his damaged facial nerve.,https://timesofindia.indiatimes.com/city/mumbai/mumbai-5-years-after-road-accident-nerve-from-foot-restores-farmers-vision/articleshow/92311249.cms
156,3 women killed in three separate Road accidents,,https://timesofindia.indiatimes.com/city/kolhapur/3-women-killed-in-three-separate-road-accidents/articleshow/88377614.cms
157,"Nagpur: 269 lives lost in 958 Road accidents in 2021, says study","City roads have witnessed as many 958 Road accidents that claimed 269 lives, including 220 males and 49 females, while injuring 966 people. Compared to 2020, the number of Road accidents have witnessed a steep increase when city recorded 773 accidents killing 213 people and injuring 751 others.",https://timesofindia.indiatimes.com/city/nagpur/269-lives-lost-in-958-road-accidents-in-2021-data/articleshow/88782252.cms
158,24% of Road accident victims pedestrians,,https://timesofindia.indiatimes.com/city/nashik/24-of-road-accident-victims-pedestrians/articleshow/86099773.cms
159,Two men die in Road accident,,https://timesofindia.indiatimes.com/city/nashik/two-men-die-in-road-accident/articleshow/85984787.cms
160,Maharashtra: BJP worker comes to rescue two men injured in Road accident in Ulhasnagar,Two youth suffered serious injuries after the motorcycle they were riding on hit a stationary tempo in Ulhasnagar on Friday afternoon.,https://timesofindia.indiatimes.com/city/thane/maharashtra-bjp-worker-comes-to-rescue-two-men-injured-in-road-accident-in-ulhasnagar/articleshow/88346840.cms
161,Thane: 42-year-old killed in Road accident,"In a freak mishap, a 42-year-old man died after coming under the wheels of a container on Saturday in Majiwada area of Thane.",https://timesofindia.indiatimes.com/city/thane/42-year-old-killed-in-road-accident/articleshow/87848924.cms
162,Mumbai: Leopard killed in Road accident on nat’l highway,,https://timesofindia.indiatimes.com/city/mumbai/mumbai-leopard-killed-in-road-accident-on-natl-highway/articleshow/88511950.cms
163,Ulhasnagar civic body corporator dies in Road accident,"The corporator from Ulhasnagar municipal corporation, Ajit (Pappu) Gupta (35), died in Road accident on late Friday night in Ulhasnagar.",https://timesofindia.indiatimes.com/city/thane/ulhasnagar-civic-body-corporator-dies-in-road-accident/articleshow/87680215.cms
164,Road crashes & fatalities climb again after 2020 lockdown slump in Mumbai,Road crashes and fatalities on city roads have picked up again this year after a lull during the 2020 lockdown.,https://timesofindia.indiatimes.com/city/mumbai/mumbai-road-crashes-fatalities-climb-again-after-20-lockdown-slump/articleshow/85053475.cms
165,Nashik city: 185 people killed in 470 Road accidents in 2021,"The number of accidents and fatalities were more in 2021 when compared to the previous year in Nashik city as 185 people were killed in 470 Road accidents in 2021, though 159 people died in 416 accidents in 2020.",https://timesofindia.indiatimes.com/city/nashik/nashik-city-185-people-killed-in-470-road-accidents-in-2021/articleshow/88961669.cms
166,Woman riding pillion on scooter killed in hit-and-run on Palm Beach road,"A 23-year-old woman, riding pillion on an Activa scooter, was killed in a hit-and-run incident, on the Palm Beach road near Aspire building junction in Nerul, after their scooter was knocked down by a speeding car around 1am on Monday.",https://timesofindia.indiatimes.com/city/navi-mumbai/woman-riding-pillion-on-scooter-killed-in-hit-and-run-accident-on-palm-beach-road/articleshow/87734326.cms
167,Pune: Two killed in separate Road accidents,"A pedestrian, Popat Bapu Chakhale (45) of Kharadi, was knocked down to death by a speeding tempo at Kharadi on Monday evening.",https://timesofindia.indiatimes.com/city/pune/pune-two-killed-in-separate-road-accidents-in-pune/articleshow/86010831.cms
168,"Satara: 2 youths dead, 1 injured in Road accident",,https://timesofindia.indiatimes.com/city/kolhapur/satara-2-youths-dead-1-injured-in-road-accident/articleshow/88036118.cms
169,Nashik: Two people killed in separate Road accidents,"In a collision between two motorcycles in the Carbon Naka, Satpur area, Mahesh Shinde (33) of the Shramik Nagar suffered injuries and succumbed to the same.",https://timesofindia.indiatimes.com/city/nashik/2-people-killed-in-separate-road-accidents/articleshow/87069725.cms
170,"767 Road accidents in 10 months this year, 169 more than 2020",,https://timesofindia.indiatimes.com/city/nagpur/767-road-accidents-in-10-months-this-year-169-more-than-2020/articleshow/87572928.cms
171,"Maharashtra: Five dead, nine injured in Solapur Road accident","According to the police, as many as 17 passengers were travelling from Akkalkot to Solapur",https://timesofindia.indiatimes.com/city/kolhapur/maharashtra-five-died-nine-injured-near-solapur-after-tyre-burst/articleshow/87740194.cms
172,"One injured after truck, bus collide in Thane",The driver of a truck suffered injuries after he lost control of the vehicle on Ghodbunder road and collided with a MSRTC bus on Tuesday morning.,https://timesofindia.indiatimes.com/city/thane/one-injured-after-truck-bus-collide-in-thane/articleshow/87128985.cms
173,Nashik: 42-year-old biker killed in Road accident at Dwarka,A 42-year-old man lost his life after his two-wheeler was run down by a truck in Dwarka area of the city on Monday afternoon.,https://timesofindia.indiatimes.com/city/nashik/42-year-old-biker-killed-in-road-accident-at-dwarka/articleshow/88130210.cms
174,Nashik city: Helmet compulsion fails to check Road accident fatalities,,https://timesofindia.indiatimes.com/city/kolhapur/nashik-city-helmet-compulsion-fails-to-check-road-accident-fatalities/articleshow/88059116.cms
175,"Increase in Road accident deaths, injuries in Pune limits","The number of deaths and injuries due to Road accidents in the city has increased this year because of a combination of factors such as the relaxation of curbs, addition of highway stretches from merged villages and vehicles over speeding.",https://timesofindia.indiatimes.com/city/pune/increase-in-road-accident-deaths-injuries-in-city-limits/articleshow/86051049.cms
176,Pune: Insurance agent dies in accident on Katraj Dehu road bypass,An insurance company employee died after a heavy vehicle rammed his motorcycle on the Katraj Dehu road bypass on Monday afternoon.,https://timesofindia.indiatimes.com/city/pune/insurance-agent-dies-in-accident/articleshow/86761487.cms
177,"Four pilgrims killed, 20 injured in Road accident near Pune",The warkaris were walking down towards Alandi from Khalapur when the accident took place when the pick-up truck entered the wari procession and went on knocking them down. The police said that the pick-up truck's driver lost control over the wheel and it hit the warkaris.,https://timesofindia.indiatimes.com/city/pune/two-pilgrims-killed-13-injured-in-road-accident-near-pune/articleshow/87943790.cms
178,2 killed in separate accidents,,https://timesofindia.indiatimes.com/city/nashik/2-killed-in-separate-accidents/articleshow/86688278.cms
179,52-year-old woman killed in Ambad Road accident,,https://timesofindia.indiatimes.com/city/nashik/52-year-old-woman-killed-in-ambad-road-accident/articleshow/86619627.cms
180,Thane: Road accident causes huge traffic snarl on Ghodbunder road,Three people were injured when an oil tanker rammed into a container truck and three cars at Gaimukh ghat on Sunday late night.,https://timesofindia.indiatimes.com/city/thane/thane-three-injured-in-accident-on-ghodbunder-road/articleshow/86545994.cms
181,50-year-old man killed in Road accident on Mumbra-Panvel highway,A 50-year-old peon at the Panvel RTO office was killed after being hit by a tanker while he was crossing the road near a flyover along the Mumbra-Panvel highway on Wednesday.,https://timesofindia.indiatimes.com/city/navi-mumbai/50-year-old-man-killed-in-road-accident-on-mumbra-panvel-highway/articleshow/88469763.cms
182,Thane: Father-son duo killed in Road accident in Shahapur,Nitin Rikame (35) and his father Ganpat (65) were killed in a Road accident on Monday in Shahapur taluka of Thane district.,https://timesofindia.indiatimes.com/city/thane/thane-father-son-duo-killed-in-road-accident-in-shahapur/articleshow/86761251.cms
183,Thane: Two injured in accident on Kapurbawdi-Nashik flyover,Two people were injured when a trailer rammed into an auto-rickshaw on Kapurbawdi-Nashik flyover bridge in the early hours of Tuesday.,https://timesofindia.indiatimes.com/city/thane/thane-two-injured-in-accident-on-kapurbawdi-nashik-flyover/articleshow/86188824.cms
184,"Maharashtra has 1,324 black spots where maximum Road accidents occur","The state government on Friday ordered a review of 1,324 black spots (accident-prone sites) for 2022, of which 628 have been identified by the Ministry of Road Transport and Highways, 381 by the state PWD and 315 by urban local bodies across Maharashtra.",https://timesofindia.indiatimes.com/city/mumbai/maha-has-1324-black-spots-where-maximum-road-accidents-occur/articleshow/88906788.cms
